Family,Genus,Species
Ericaceae,Rhododendron,lanigerum
Ericaceae,Rhododendron,lanigerum
Ericaceae,Rhododendron,lanigerum
Ericaceae,Rhododendron,lanigerum
Ericaceae,Rhododendron,macabeanum
Ericaceae,Rhododendron,macabeanum
Ericaceae,Rhododendron,makinoi
Ericaceae,Rhododendron,makinoi
Ericaceae,Rhododendron,makinoi
Ericaceae,Rhododendron,manipurense
Ericaceae,Rhododendron,manipurense
Ericaceae,Rhododendron,moupinense
Ericaceae,Rhododendron,moupinense
Ericaceae,Rhododendron,moupinense
Ericaceae,Rhododendron,moupinense
Ericaceae,Rhododendron,moupinense
Ericaceae,Rhododendron,moupinense
Ericaceae,Rhododendron,niveum
Ericaceae,Rhododendron,niveum
Ericaceae,Rhododendron,niveum
Ericaceae,Rhododendron,pachysanthum
Ericaceae,Rhododendron,pachysanthum
Ericaceae,Rhododendron,pachysanthum
Ericaceae,Rhododendron,pachysanthum
Ericaceae,Rhododendron,pachysanthum
Ericaceae,Rhododendron,pachysanthum
Ericaceae,Rhododendron,pachysanthum
Ericaceae,Rhododendron,pachysanthum
Ericaceae,Rhododendron,parmulatum
Ericaceae,Rhododendron,parmulatum
Ericaceae,Rhododendron,parmulatum
Ericaceae,Rhododendron,parmulatum
Ericaceae,Rhododendron,peudociliipes
Ericaceae,Rhododendron,peudociliipes
Ericaceae,Rhododendron,rex
Ericaceae,Rhododendron,rex
Ericaceae,Rhododendron,rex
Ericaceae,Rhododendron,rex
Ericaceae,Rhododendron,rex
Ericaceae,Rhododendron,rex
Ericaceae,Rhododendron,sinofalconeri
Ericaceae,Rhododendron,sinofalconeri
Ericaceae,Rhododendron,sinofalconeri
Ericaceae,Rhododendron,sinofalconeri
Ericaceae,Rhododendron,sinofalconeri
Ericaceae,Rhododendron,sinofalconeri
Ericaceae,Rhododendron,sp.
Ericaceae,Rhododendron,sp.
Ericaceae,Rhododendron,sp.
Ericaceae,Rhododendron,sp.
Ericaceae,Rhododendron,spilotum
Ericaceae,Rhododendron,spilotum
Ericaceae,Rhododendron,spilotum
Ericaceae,Rhododendron,spilotum
Ericaceae,Rhododendron,spilotum
Ericaceae,Rhododendron,spilotum
Ericaceae,Rhododendron,
Ericaceae,Rhododendron,
Ericaceae,Rhododendron,viscidifolium
Ericaceae,Rhododendron,viscidifolium
Ericaceae,Rhododendron,viscidifolium
Ericaceae,Rhododendron,wallichii
Ericaceae,Rhododendron,wallichii
Ericaceae,Rhododendron,wallichii
Ericaceae,Rhododendron,wallichii
Ericaceae,Rhododendron,wightii
Ericaceae,Rhododendron,wightii
Ericaceae,Rhododendron,wightii
Ericaceae,Rhododendron,wightii
Ericaceae,Rhododendron,wightii
Ericaceae,Rhododendron,wightii
Ericaceae,Rhododendron,wightii
Ericaceae,Rhododendron,wightii
Ericaceae,Rhododendron,wightii
Ericaceae,Rhododendron,coriaceum
Ericaceae,Rhododendron,coriaceum
Saxifragaceae,Astilbe,sp.
Theaceae,Stewartia,sp.
Theaceae,Stewartia,sp.
Iridaceae,Crocus,
Iridaceae,Crocus,
Iridaceae,Crocus,
Iridaceae,Crocus,vernus
Iridaceae,Crocus,vernus
Pinaceae,Picea,mariana
Betulaceae,Betula,glandulosa
Betulaceae,Betula,glandulosa
Asteraceae subfam. Asteroideae,Petasites,frigidus
Asteraceae subfam. Asteroideae,Petasites,frigidus
Rosaceae,Malus,fusca
Rosaceae,Malus,fusca
Primulaceae,Androsace,chamaejasme
Primulaceae,Androsace,chamaejasme
Primulaceae,Androsace,chamaejasme
Primulaceae,Androsace,chamaejasme
Primulaceae,Androsace,chamaejasme
Primulaceae,Androsace,chamaejasme
Primulaceae,Androsace,chamaejasme
Primulaceae,Androsace,chamaejasme
Primulaceae,Androsace,chamaejasme
Primulaceae,Androsace,chamaejasme
Primulaceae,Androsace,chamaejasme
Primulaceae,Androsace,chamaejasme
Saxifragaceae,Saxifraga,caesia
Saxifragaceae,Saxifraga,caesia
Saxifragaceae,Saxifraga,caesia
Asteraceae,Athrixia,fontana
Asteraceae,Athrixia,fontana
Asteraceae,Athrixia,fontana
Asteraceae,Athrixia,fontana
Asteraceae,Athrixia,fontana
Asteraceae,Athrixia,fontana
Asteraceae,Athrixia,fontana
Asteraceae,Athrixia,fontana
Asphodelaceae,Kniphofia,caulescens
Asphodelaceae,Kniphofia,caulescens
Asphodelaceae,Kniphofia,caulescens
Asphodelaceae,Kniphofia,caulescens
Asphodelaceae,Kniphofia,caulescens
Asphodelaceae,Kniphofia,caulescens
Asphodelaceae,Kniphofia,caulescens
Fabaceae subfam. Faboideae,Wisteria,sp.
Ranunculaceae subfam. Ranunculoideae,Helleborus,argutifolius
Ranunculaceae subfam. Ranunculoideae,Helleborus,argutifolius
Saxifragaceae,Heuchera,
Saxifragaceae,Heuchera,
Cyperaceae,Carex,
Ranunculaceae subfam. Ranunculoideae,Anemone,sp.
Saxifragaceae,Astilbe,sp.
Asteraceae subfam. Asteroideae,Rudbeckia,fulgida
Ericaceae,Rhododendron,maddenii
Ericaceae,Rhododendron,maddenii
Ericaceae,Rhododendron,maddenii
Ericaceae,Rhododendron,johnstoneanum
Ericaceae,Rhododendron,johnstoneanum
Aquifoliaceae,Ilex,integra
Aquifoliaceae,Ilex,integra
Aquifoliaceae,Ilex,integra
Aquifoliaceae,Ilex,integra
Liliaceae,Lilium,concolor
Liliaceae,Lilium,concolor
Liliaceae,Lilium,concolor
Ranunculaceae subfam. Ranunculoideae,Clematis,stans
Ranunculaceae subfam. Ranunculoideae,Clematis,stans
Liliaceae,Tricyrtis,macropoda
Liliaceae,Tricyrtis,macropoda
Liliaceae,Tricyrtis,macropoda
Euphorbiaceae,Glochidion,obovatum
Euphorbiaceae,Glochidion,obovatum
Rosaceae,Rhaphiolepis,indica
Rosaceae,Rhaphiolepis,indica
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,emarginata
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Pentaphylacaceae,Eurya,japonica
Saxifragaceae,Saxifraga,sp.
Cyperaceae,Carex,solandri
Cyperaceae,Carex,solandri
Cyperaceae,Carex,solandri
Cyperaceae,Carex,solandri
Cyperaceae,Carex,solandri
Poaceae subfam. Panicoideae,Panicum,miliaceum
Poaceae subfam. Panicoideae,Panicum,miliaceum
Poaceae subfam. Panicoideae,Panicum,miliaceum
Poaceae subfam. Panicoideae,Panicum,miliaceum
Poaceae subfam. Panicoideae,Setaria,italica
Poaceae subfam. Panicoideae,Setaria,italica
Poaceae subfam. Panicoideae,Setaria,italica
Poaceae subfam. Panicoideae,Setaria,italica
Poaceae subfam. Panicoideae,Echinochloa,frumentacea
Poaceae subfam. Panicoideae,Echinochloa,frumentacea
Poaceae subfam. Panicoideae,Echinochloa,frumentacea
Poaceae subfam. Panicoideae,Echinochloa,frumentacea
Amaryllidaceae,Allium,sativum
Amaryllidaceae,Allium,sativum
Amaryllidaceae,Allium,sativum
Amaryllidaceae,Allium,sativum
Amaryllidaceae,Allium,sativum
Amaryllidaceae,Allium,sativum
Ranunculaceae subfam. Ranunculoideae,Anemone,americana
Ranunculaceae subfam. Ranunculoideae,Anemone,americana
Ericaceae,Rhododendron,semibarbatum
Ericaceae,Rhododendron,semibarbatum
Ericaceae,Rhododendron,semibarbatum
Ericaceae,Rhododendron,semibarbatum
Ericaceae,Rhododendron,semibarbatum
Ericaceae,Rhododendron,semibarbatum
Ericaceae,Rhododendron,semibarbatum
Ericaceae,Rhododendron,semibarbatum
Ericaceae,Rhododendron,semibarbatum
Ericaceae,Rhododendron,semibarbatum
Ericaceae,Rhododendron,semibarbatum
Iridaceae,Crocus,autranii
Iridaceae,Crocus,autranii
Iridaceae,Crocus,autranii
Iridaceae,Crocus,vallicola
Iridaceae,Crocus,vallicola
Iridaceae,Crocus,vallicola
Phrymaceae,Erythranthe,cardinalis
Phrymaceae,Erythranthe,cardinalis
Phrymaceae,Erythranthe,cardinalis
Phrymaceae,Erythranthe,cardinalis
Phrymaceae,Erythranthe,cardinalis
Phrymaceae,Erythranthe,cardinalis
Phrymaceae,Erythranthe,cardinalis
Phrymaceae,Erythranthe,cardinalis
Phrymaceae,Erythranthe,cardinalis
Phrymaceae,Erythranthe,cardinalis
Pinaceae,Tsuga,diversifolia
Pinaceae,Tsuga,diversifolia
Pinaceae,Tsuga,diversifolia
Pinaceae,Tsuga,diversifolia
Ranunculaceae subfam. Ranunculoideae,Clematis,arenicola
Ranunculaceae subfam. Ranunculoideae,Clematis,arenicola
Ranunculaceae subfam. Ranunculoideae,Clematis,arenicola
Ranunculaceae subfam. Ranunculoideae,Clematis,arenicola
Ranunculaceae subfam. Ranunculoideae,Clematis,arenicola
Ranunculaceae subfam. Ranunculoideae,Clematis,arenicola
Magnoliaceae,Magnolia,× loebneri
Magnoliaceae,Magnolia,× loebneri
Magnoliaceae,Magnolia,× loebneri
Plantaginaceae,Penstemon,serrulatus
Plantaginaceae,Penstemon,serrulatus
Fagaceae,Quercus,sp.
Fagaceae,Quercus,sp.
Fagaceae,Quercus,sp.
Fagaceae,Quercus,sp.
Fagaceae,Castanopsis,sp.
Fagaceae,Castanopsis,sp.
Lamiaceae,Thymus,zygis
Lamiaceae,Thymus,zygis
Lamiaceae,Thymus,zygis
Lamiaceae,Thymus,zygis
Lamiaceae,Thymus,zygis
Lamiaceae,Thymus,mastichina
Lamiaceae,Thymus,mastichina
Lamiaceae,Thymus,mastichina
Lamiaceae,Thymus,mastichina
Lamiaceae,Thymus,mastichina
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Sapindaceae,Acer,tataricum
Sapindaceae,Acer,tataricum
Sapindaceae,Acer,tataricum
Sapindaceae,Acer,tataricum
Sapindaceae,Acer,tataricum
Sapindaceae,Acer,tataricum
Sapindaceae,Acer,tataricum
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Begoniaceae,Begonia,formosana
Fabaceae subfam. Cercidoideae,Cercis,glabra
Fabaceae subfam. Cercidoideae,Cercis,glabra
Fabaceae subfam. Cercidoideae,Cercis,glabra
Fabaceae subfam. Cercidoideae,Cercis,glabra
Fabaceae subfam. Cercidoideae,Cercis,glabra
Fabaceae subfam. Cercidoideae,Cercis,glabra
Fabaceae subfam. Cercidoideae,Cercis,glabra
Fabaceae subfam. Cercidoideae,Cercis,glabra
Fabaceae subfam. Cercidoideae,Cercis,glabra
Fabaceae subfam. Cercidoideae,Cercis,glabra
Fabaceae subfam. Cercidoideae,Cercis,glabra
Ericaceae,Pieris,japonica
Ericaceae,Pieris,japonica
Ericaceae,Pieris,japonica
Ericaceae,Pieris,japonica
Ericaceae,Pieris,japonica
Ericaceae,Pieris,japonica
Ericaceae,Pieris,japonica
Styracaceae,Styrax,formosanus
Styracaceae,Styrax,formosanus
Styracaceae,Styrax,formosanus
Styracaceae,Styrax,formosanus
Styracaceae,Styrax,formosanus
Styracaceae,Styrax,formosanus
Styracaceae,Styrax,formosanus
Styracaceae,Styrax,formosanus
Styracaceae,Styrax,formosanus
Styracaceae,Styrax,formosanus
Styracaceae,Styrax,formosanus
Styracaceae,Styrax,formosanus
Celastraceae,Tripterygium,wilfordii
Celastraceae,Tripterygium,wilfordii
Celastraceae,Tripterygium,wilfordii
Celastraceae,Tripterygium,wilfordii
Celastraceae,Tripterygium,wilfordii
Celastraceae,Tripterygium,wilfordii
Celastraceae,Tripterygium,wilfordii
Celastraceae,Tripterygium,wilfordii
Celastraceae,Tripterygium,wilfordii
Celastraceae,Tripterygium,wilfordii
Celastraceae,Tripterygium,wilfordii
Fabaceae subfam. Cercidoideae,Cercis,chinensis
Fabaceae subfam. Cercidoideae,Cercis,chinensis
Fabaceae subfam. Cercidoideae,Cercis,chinensis
Fabaceae subfam. Cercidoideae,Cercis,chinensis
Cornaceae,Cornus,hongkongensis
Cornaceae,Cornus,hongkongensis
Cornaceae,Cornus,hongkongensis
Cornaceae,Cornus,hongkongensis
Cornaceae,Cornus,hongkongensis
Cornaceae,Cornus,hongkongensis
Cornaceae,Cornus,hongkongensis
Cornaceae,Cornus,hongkongensis
Cornaceae,Cornus,hongkongensis
Liliaceae,Cardiocrinum,cathayanum
Liliaceae,Cardiocrinum,cathayanum
Liliaceae,Cardiocrinum,cathayanum
Liliaceae,Cardiocrinum,cathayanum
Liliaceae,Cardiocrinum,cathayanum
Liliaceae,Cardiocrinum,cathayanum
Asparagaceae,Asparagus,acutifolius
Asparagaceae,Asparagus,acutifolius
Asparagaceae,Asparagus,acutifolius
Asparagaceae,Asparagus,acutifolius
Asparagaceae,Asparagus,acutifolius
Asparagaceae,Asparagus,acutifolius
Rubiaceae,Adina,rubella
Rubiaceae,Adina,rubella
Rubiaceae,Adina,rubella
Rubiaceae,Adina,rubella
Araliaceae,Dendropanax,trifidus
Araliaceae,Dendropanax,trifidus
Asparagaceae,Ophiopogon,umbraticola
Asparagaceae,Ophiopogon,umbraticola
Asparagaceae,Ophiopogon,umbraticola
Asparagaceae,Ophiopogon,umbraticola
Lardizabalaceae,Stauntonia,hexaphylla
Lardizabalaceae,Stauntonia,hexaphylla
Lardizabalaceae,Stauntonia,hexaphylla
Lardizabalaceae,Stauntonia,hexaphylla
Brassicaceae,Thlaspi,zaffranii
Brassicaceae,Thlaspi,zaffranii
Brassicaceae,Thlaspi,zaffranii
Amaryllidaceae,Narcissus,bulbocodium
Amaryllidaceae,Narcissus,bulbocodium
Amaryllidaceae,Narcissus,bulbocodium
Rosaceae,Rubus,ichangensis
Rosaceae,Rubus,ichangensis
Rosaceae,Rubus,ichangensis
Liliaceae,Prosartes,smithii
Liliaceae,Prosartes,smithii
Liliaceae,Prosartes,smithii
Amaryllidaceae,Narcissus,bulbocodium
Asteraceae subfam. Asteroideae,Baccharis,sagittalis
Asteraceae subfam. Asteroideae,Baccharis,sagittalis
Asteraceae subfam. Asteroideae,Baccharis,sagittalis
Droseraceae,Drosera,rotundifolia
Droseraceae,Drosera,rotundifolia
Droseraceae,Drosera,rotundifolia
Droseraceae,Drosera,rotundifolia
Lamiaceae,Origanum,rotundifolium
Lamiaceae,Origanum,rotundifolium
Lamiaceae,Origanum,rotundifolium
Lamiaceae,Origanum,rotundifolium
Lamiaceae,Origanum,rotundifolium
Lamiaceae,Origanum,rotundifolium
Lamiaceae,Origanum,rotundifolium
Lamiaceae,Origanum,rotundifolium
Lamiaceae,Origanum,rotundifolium
Lamiaceae,Origanum,rotundifolium
Lamiaceae,Origanum,rotundifolium
Lamiaceae,Origanum,rotundifolium
Lamiaceae,Origanum,rotundifolium
Loasaceae,Caiophora,coronata
Loasaceae,Caiophora,coronata
Loasaceae,Caiophora,coronata
Loasaceae,Caiophora,coronata
Loasaceae,Caiophora,coronata
Loasaceae,Caiophora,coronata
Loasaceae,Caiophora,coronata
Loasaceae,Caiophora,coronata
Loasaceae,Caiophora,coronata
Loasaceae,Caiophora,coronata
Loasaceae,Caiophora,coronata
Loasaceae,Caiophora,coronata
Loasaceae,Caiophora,coronata
Loasaceae,Caiophora,coronata
Nartheciaceae,Narthecium,ossifragum
Nartheciaceae,Narthecium,ossifragum
Nartheciaceae,Narthecium,ossifragum
Ranunculaceae subfam. Ranunculoideae,Ranunculus,ficaria
Convolvulaceae,Calystegia,sepium
Convolvulaceae,Calystegia,sepium
Convolvulaceae,Calystegia,sepium
Convolvulaceae,Calystegia,sepium
Convolvulaceae,Calystegia,sepium
Convolvulaceae,Calystegia,sepium
Convolvulaceae,Calystegia,sepium
Convolvulaceae,Calystegia,sepium
Convolvulaceae,Calystegia,sepium
Convolvulaceae,Calystegia,sepium
Convolvulaceae,Calystegia,sepium
Convolvulaceae,Calystegia,sepium
Convolvulaceae,Calystegia,sepium
Convolvulaceae,Calystegia,sepium
Brassicaceae,Alliaria,petiolata
Brassicaceae,Alliaria,petiolata
Brassicaceae,Alliaria,petiolata
Brassicaceae,Alliaria,petiolata
Brassicaceae,Alliaria,petiolata
Brassicaceae,Alliaria,petiolata
Brassicaceae,Alliaria,petiolata
Brassicaceae,Alliaria,petiolata
Rosaceae,Rubus,simplex
Rosaceae,Rubus,simplex
Rosaceae,Rubus,simplex
Rosaceae,Rubus,simplex
Rosaceae,Rubus,simplex
Rosaceae,Rubus,simplex
Rosaceae,Rubus,simplex
Rosaceae,Rubus,simplex
Apocynaceae subfam. Rauvolfioideae,Vinca,minor
Lamiaceae,Lamium,galeobdolon
Lamiaceae,Lamium,galeobdolon
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Balsaminaceae,Impatiens,parviflora
Polygonaceae,Polygonum,cuspidatum
Polygonaceae,Polygonum,cuspidatum
Boraginaceae,Eritrichium,canum
Solanaceae,Solanum,tuberosum
Solanaceae,Solanum,tuberosum
Solanaceae,Solanum,tuberosum
Solanaceae,Solanum,tuberosum
Solanaceae,Solanum,tuberosum
Solanaceae,Solanum,tuberosum
Solanaceae,Solanum,tuberosum
Solanaceae,Solanum,tuberosum
Rubiaceae,Galium,odoratum
Rubiaceae,Galium,odoratum
Asteraceae subfam. Asteroideae,Artemisia,chamaemelifolia
Asteraceae subfam. Asteroideae,Artemisia,chamaemelifolia
Asteraceae subfam. Asteroideae,Artemisia,chamaemelifolia
Asteraceae subfam. Asteroideae,Artemisia,chamaemelifolia
Asteraceae subfam. Asteroideae,Artemisia,chamaemelifolia
Asteraceae subfam. Asteroideae,Artemisia,chamaemelifolia
Asteraceae subfam. Asteroideae,Artemisia,chamaemelifolia
Asteraceae subfam. Asteroideae,Artemisia,chamaemelifolia
Asteraceae subfam. Asteroideae,Artemisia,chamaemelifolia
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Asteraceae subfam. Asteroideae,Artemisia,glacialis
Brassicaceae,Aethionema,thomasianum
Brassicaceae,Aethionema,thomasianum
Brassicaceae,Aethionema,thomasianum
Brassicaceae,Aethionema,thomasianum
Brassicaceae,Aethionema,thomasianum
Brassicaceae,Aethionema,thomasianum
Brassicaceae,Aethionema,thomasianum
Brassicaceae,Aethionema,thomasianum
Brassicaceae,Aethionema,thomasianum
Brassicaceae,Aethionema,thomasianum
Lamiaceae,Dracocephalum,ruyschiana
Lamiaceae,Dracocephalum,ruyschiana
Lamiaceae,Dracocephalum,ruyschiana
Lamiaceae,Dracocephalum,ruyschiana
Lamiaceae,Dracocephalum,ruyschiana
Lamiaceae,Dracocephalum,ruyschiana
Lamiaceae,Dracocephalum,ruyschiana
Lamiaceae,Dracocephalum,ruyschiana
Primulaceae,Primula,pedemontana
Primulaceae,Primula,pedemontana
Primulaceae,Primula,pedemontana
Ranunculaceae subfam. Ranunculoideae,Ranunculus,kuepferi
Ranunculaceae subfam. Ranunculoideae,Ranunculus,kuepferi
Ranunculaceae subfam. Ranunculoideae,Ranunculus,kuepferi
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Ranunculaceae subfam. Ranunculoideae,Pulsatilla,halleri
Saxifragaceae,Saxifraga,retusa
Saxifragaceae,Saxifraga,retusa
Saxifragaceae,Saxifraga,retusa
Saxifragaceae,Saxifraga,retusa
Saxifragaceae,Saxifraga,retusa
Saxifragaceae,Saxifraga,retusa
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Crassulaceae,Rhodiola,rosea
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Juglandaceae,Pterocarya,rhoifolia
Ericaceae,Andromeda,polifolia
Ericaceae,Andromeda,polifolia
Ericaceae,Andromeda,polifolia
Ericaceae,Andromeda,polifolia
Ericaceae,Andromeda,polifolia
Ericaceae,Andromeda,polifolia
Ericaceae,Andromeda,polifolia
Ericaceae,Andromeda,polifolia
Ericaceae,Andromeda,polifolia
Ericaceae,Andromeda,polifolia
Ericaceae,Andromeda,polifolia
Ericaceae,Andromeda,polifolia
Ericaceae,Phyllodoce,caerulea
Ericaceae,Phyllodoce,caerulea
Ericaceae,Phyllodoce,caerulea
Ericaceae,Phyllodoce,caerulea
Ericaceae,Phyllodoce,caerulea
Ericaceae,Phyllodoce,caerulea
Ericaceae,Phyllodoce,caerulea
Ericaceae,Phyllodoce,caerulea
Ericaceae,Phyllodoce,caerulea
Ericaceae,Phyllodoce,caerulea
Diapensiaceae,Diapensia,lapponica
Diapensiaceae,Diapensia,lapponica
Diapensiaceae,Diapensia,lapponica
Diapensiaceae,Diapensia,lapponica
Onagraceae,Clarkia,purpurea
Onagraceae,Clarkia,purpurea
Rosaceae,Waldsteinia,fragarioides
Rosaceae,Waldsteinia,fragarioides
Cistaceae,Helianthemum,nummularium
Plantaginaceae,Antirrhinum,braun-blanquetii
Plantaginaceae,Antirrhinum,braun-blanquetii
Saxifragaceae,Saxifraga,paniculata
Caryophyllaceae,Dianthus,
Berberidaceae,Epimedium,acuminatum
Berberidaceae,Epimedium,acuminatum
Berberidaceae,Epimedium,hunanense
Berberidaceae,Epimedium,hunanense
Berberidaceae,Epimedium,fargesii
Berberidaceae,Epimedium,fargesii
Berberidaceae,Epimedium,fargesii
Berberidaceae,Epimedium,fargesii
Berberidaceae,Epimedium,fargesii
Berberidaceae,Epimedium,fargesii
Berberidaceae,Epimedium,wushanense
Berberidaceae,Epimedium,wushanense
Berberidaceae,Epimedium,pubescens
Berberidaceae,Epimedium,pubescens
Berberidaceae,Epimedium,species nova
Berberidaceae,Epimedium,species nova
Berberidaceae,Epimedium,baieali-guizhouense
Berberidaceae,Epimedium,baieali-guizhouense
Berberidaceae,Epimedium,zhushanense
Berberidaceae,Epimedium,zhushanense
Berberidaceae,Epimedium,dewuense
Berberidaceae,Epimedium,dewuense
Berberidaceae,Epimedium,mikinorii
Berberidaceae,Epimedium,mikinorii
Berberidaceae,Epimedium,mikinorii
Berberidaceae,Epimedium,mikinorii
Berberidaceae,Epimedium,mikinorii
Amaryllidaceae,Allium,cernuum
Papaveraceae subfam. Fumarioideae,Dicentra,formosa
Asparagaceae,Brodiaea,coronaria
